Age,Gender,Weight (kg),Height (m),Calories_Burned,Fat_Percentage,Daily meals frequency,Calories,Workout_Frequency (days/week)
43.0,Male,56.08,1.82,960.07,20.78208549137522,3.01,1485.0,2.99
44.94,Female,118.38,1.95,763.84,30.57118594070264,3.02,3163.0,2.97
29.63,Female,120.47,1.96,582.38,32.69454501112998,3.01,2963.0,1.99
27.98,Male,66.79,1.67,536.8,25.17896679104906,3.01,1797.0,3.02
38.62,Male,102.84,1.94,1099.1,31.1451789649814,3.02,2673.0,3.03
51.55,Female,86.64,1.74,1913.6,26.156770161881266,2.99,2452.0,3.98
32.06,Female,59.35,1.66,342.89,23.06508051281927,4.01,1543.0,2.02
36.86,Female,87.06,1.69,2602.6,29.37194474751972,3.0,2353.0,4.97
49.94,Female,63.81,1.79,1123.2,22.051796711253964,3.0,1846.0,4.03
18.86,Male,65.47,1.58,1586.28,24.725406110203465,2.99,1872.0,3.01
23.96,Female,42.25,1.76,547.8,21.661298383208525,3.01,1234.0,3.0
20.83,Female,50.57,1.7,769.76,25.26946717691768,2.0,1464.0,3.04
24.13,Male,86.54,1.74,1631.54,28.50888069650246,3.01,2241.0,3.96
18.0,Female,68.01,1.8,797.87,23.360147729627524,3.02,1833.0,3.99
23.84,Male,59.54,1.79,2817.1,20.95994071788256,2.99,1691.0,3.98
30.85,Male,64.8,1.7,1536.6,24.589656562841007,2.99,2112.0,5.0
33.2,Male,55.4,1.61,1831.81,25.544205706459827,2.97,1436.0,4.01
22.68,Female,56.65,1.71,1529.92,21.173826313058644,3.01,1631.0,2.96
35.07,Male,78.13,1.64,1227.78,28.477972164414407,3.0,2296.0,4.01
42.13,Female,57.48,1.67,1127.57,22.89389372746105,2.99,1678.0,2.0
54.16,Female,84.06,1.86,1201.2,21.03431280599729,2.01,2310.0,5.03
27.88,Female,51.71,1.61,1758.53,21.98236475184104,3.01,1491.0,3.01
18.96,Female,99.07,1.7,561.51,34.6598936756088,3.01,2625.0,2.01
23.04,Female,58.21,1.71,1504.8,21.82778318803837,2.99,1729.0,3.02
21.21,Female,76.69,1.65,1095.31,30.48830085514404,4.02,2054.0,3.03
23.57,Male,40.72,1.64,869.62,17.440299505182114,3.01,1178.0,2.01
35.15,Female,50.53,1.6,1112.4,17.09123974286114,1.99,1410.0,3.99
38.98,Female,50.63,1.61,1027.73,17.405113036754415,3.0,1336.0,1.98
44.76,Male,89.72,1.81,1989.0,29.178981860462365,3.99,2525.0,5.03
49.28,Female,39.53,1.65,988.8,20.8991317975856,3.0,1047.0,2.98
39.66,Female,56.88,1.71,1937.38,18.36177345759663,1.98,1829.0,5.02
28.93,Male,125.45,2.0,987.22,30.0223836429636,2.0,3381.0,4.0
30.83,Female,58.02,1.73,833.11,24.10459227066146,2.99,1612.0,2.99
50.79,Female,48.67,1.61,1196.8,17.98027375071593,2.0,1450.0,2.0
44.05,Male,94.34,1.84,1680.59,29.09658834692557,3.99,2572.0,4.02
24.33,Female,41.87,1.75,992.2,18.735416789050817,3.0,1267.0,3.01
18.92,Male,88.95,1.77,1629.44,30.31077566426676,2.99,2174.0,4.0
47.83,Male,74.21,1.61,1460.43,26.90097493790688,2.0,2056.0,4.0
24.29,Female,87.07,1.74,1621.15,29.7195685179923,3.0,2308.0,3.98
50.26,Male,65.0,1.79,1528.65,23.02173246028317,2.99,1778.0,3.97
28.68,Female,126.74,2.0,984.76,31.755093515728348,1.99,3297.0,4.01
53.7,Male,67.32,1.68,664.9,26.088750298833293,1.99,1827.0,2.97
34.12,Female,75.65,1.6,774.4,34.271958666437605,3.0,1854.0,1.97
38.77,Female,105.59,2.0,789.84,26.376189596497166,4.0,2650.0,2.0
58.24,Female,58.72,1.66,1196.81,27.214192717187533,3.0,1650.0,2.02
57.03,Male,75.23,1.67,1411.22,23.46054770306482,3.01,2122.0,3.02
31.26,Female,63.43,1.81,713.25,18.11245715494753,2.01,1594.0,2.0
52.95,Female,78.09,1.65,811.8,27.093791893234627,2.99,2206.0,2.98
43.05,Female,113.33,1.83,1576.8,31.79685138293836,3.0,3090.0,4.02
28.46,Female,71.84,1.55,866.16,27.771009059701,3.01,2073.0,4.0
19.81,Female,71.67,1.58,1025.49,28.720858084527908,3.0,1969.0,3.0
42.37,Female,58.88,1.74,2082.6,22.43251107563339,2.99,1640.0,5.0
51.08,Male,49.5,1.61,1347.62,20.956971731535628,1.99,1339.0,2.0
18.0,Male,92.55,1.74,1704.55,30.271918797431766,2.99,2509.0,2.01
36.19,Male,85.48,1.88,2845.7,23.618734901477453,1.99,2244.0,5.01
46.71,Female,82.12,1.84,991.12,25.617588193136,2.98,2197.0,4.03
26.01,Female,125.77,1.76,820.8,35.0,2.98,3192.0,3.97
58.13,Female,74.73,1.68,741.6,28.310840517421376,2.99,2061.0,4.03
38.4,Male,59.38,1.72,763.84,21.414549713553463,1.99,1785.0,2.97
51.98,Female,65.1,1.52,1664.59,30.16714159961677,3.01,1873.0,3.99
20.08,Male,72.57,1.73,1220.22,26.321301326321336,2.01,2001.0,3.02
31.88,Female,97.72,1.96,1790.71,26.019683599599947,2.98,2531.0,3.01
50.09,Female,96.43,1.72,1390.84,32.2275637379833,2.99,2657.0,3.01
42.1,Male,70.41,1.87,1334.4,21.750626828234697,3.02,1869.0,3.0
42.82,Male,66.57,1.83,1186.02,23.901157230925875,3.01,1789.0,2.98
35.46,Female,110.23,1.62,830.84,35.0,2.0,2829.0,2.98
26.84,Male,89.48,1.87,1265.54,25.39418723469066,1.99,2690.0,4.99
37.8,Female,58.77,1.72,1412.4,22.411346006996222,2.02,1622.0,2.99
53.8,Male,126.4,1.94,1768.8,34.12870147573629,2.0,3279.0,2.99
35.59,Male,89.43,1.65,1315.2,32.445938366707594,3.0,2328.0,4.0
50.23,Male,52.0,1.84,1491.64,15.11403427972062,3.01,1524.0,4.0
26.13,Female,70.61,1.66,712.8,26.70964118915872,4.0,2043.0,3.01
37.28,Female,55.11,1.57,1160.54,26.9572816536302,2.02,1521.0,2.0
19.91,Female,65.08,1.52,740.36,35.0,2.99,1947.0,4.0
42.69,Male,66.35,1.83,1460.32,20.794439738807085,2.97,1855.0,3.01
58.24,Male,62.76,1.78,1232.4,17.790816766322244,3.0,1683.0,3.98
56.05,Female,108.46,1.73,784.15,34.17884782505763,3.01,2878.0,2.96
49.92,Male,51.8,1.5,1307.99,25.552056659043057,3.02,1441.0,3.02
49.55,Male,70.38,1.68,1427.8,26.36521281193456,3.0,1678.0,1.99
49.89,Male,54.78,1.55,1439.67,23.28266050481477,2.99,1473.0,3.99
19.63,Male,71.95,1.58,1427.98,30.00820004373328,3.01,2045.0,3.02
50.01,Female,52.74,1.84,988.04,17.38927950344944,2.98,1545.0,3.97
30.0,Male,62.21,1.67,1332.09,25.302109395716776,2.99,1917.0,4.0
42.64,Female,68.67,1.52,1028.74,27.59296544179801,1.98,1936.0,3.98
54.3,Male,63.7,1.69,2404.25,24.32711874133121,3.99,1627.0,3.97
48.18,Male,57.04,1.51,984.76,27.90350111374237,2.99,1864.0,4.01
30.95,Male,69.68,1.98,700.34,24.04640674482594,4.0,1713.0,2.01
37.08,Female,124.35,1.76,1815.0,35.0,2.96,3271.0,2.03
41.95,Male,84.87,1.81,1601.6,29.54566865815672,2.99,2574.0,4.99
19.31,Male,88.14,1.78,1256.16,28.20211496069888,1.99,2213.0,1.98
31.66,Male,68.09,1.66,798.53,26.08544465021384,2.01,1800.0,3.96
29.23,Female,86.06,1.65,1934.96,30.79990663441724,2.98,2424.0,4.0
50.46,Female,57.2,1.91,1165.43,16.084897875123865,2.01,1529.0,4.01
30.97,Female,57.81,1.73,834.5,18.343621169110463,2.99,1710.0,3.01
30.78,Female,86.39,1.76,936.78,27.58690401385624,2.02,2495.0,3.0
52.86,Male,74.18,1.55,1129.97,33.95534393428176,3.98,2042.0,3.99
22.95,Male,82.68,1.8,461.16,30.40063329226387,3.01,2185.0,3.02
18.0,Female,126.28,1.67,1927.2,35.0,2.99,3363.0,3.0
38.03,Male,47.75,1.74,1112.4,19.52932400345676,3.02,1244.0,3.99
20.72,Male,61.14,1.57,2258.1,24.405732245270805,3.01,1713.0,4.01
32.96,Male,55.85,1.61,1840.8,19.963539301001976,3.0,1684.0,4.03
47.93,Male,84.2,1.81,2723.27,26.695505327100257,3.02,2492.0,4.96
21.87,Female,51.48,1.59,1676.4,23.87337465634841,2.99,1518.0,3.04
21.89,Female,86.17,1.9,1987.93,20.788691249808814,2.98,2585.0,5.01
51.67,Female,71.23,1.69,898.42,27.84921251238444,3.03,2054.0,3.0
43.06,Female,42.2,1.64,1276.8,18.01735633581575,2.99,1382.0,3.0
37.05,Female,88.74,1.95,1632.8,23.35744657714877,2.01,2342.0,4.99
39.24,Male,56.39,1.6,773.7,24.3660648346042,1.99,1540.0,2.02
59.24,Male,54.94,1.75,1060.16,21.85296020957889,3.97,1515.0,4.01
56.78,Male,61.2,1.52,934.44,26.06901776042975,1.99,1761.0,2.98
37.75,Female,122.88,1.62,1782.0,35.0,2.0,3430.0,4.01
40.18,Male,56.08,1.79,2079.4,17.63307525282155,3.01,1869.0,5.0
55.04,Male,128.21,1.68,1502.29,35.0,2.99,3335.0,4.03
55.09,Male,43.06,1.69,601.15,21.80791998945923,2.99,1215.0,2.01
39.86,Female,76.58,1.92,1221.42,23.885237177531003,2.99,2005.0,4.02
28.24,Male,79.6,1.59,1071.01,29.465162263730782,2.0,2199.0,3.0
41.39,Female,74.71,1.61,1146.71,27.25037328014479,2.98,2059.0,4.01
31.25,Female,86.69,1.76,1250.08,28.05504419514793,1.99,2177.0,3.0
59.06,Female,50.41,1.95,939.03,16.576657204659732,3.01,1331.0,3.0
48.55,Male,57.38,1.89,1107.79,20.725021376881767,3.0,1688.0,1.99
18.0,Male,73.07,1.55,1001.56,28.956865591100826,2.0,2008.0,3.01
50.09,Female,70.2,1.72,1353.38,28.918589504870216,2.01,1812.0,3.99
23.32,Male,83.87,1.99,1863.03,24.4608876106277,2.99,2237.0,4.01
27.93,Male,81.57,1.66,1455.63,31.037367952613145,3.0,2286.0,4.02
34.81,Female,85.51,1.85,1858.74,26.9538795671842,3.01,2489.0,4.97
52.35,Male,66.79,1.52,913.64,31.14931811379437,2.99,1967.0,3.99
25.23,Female,75.74,1.96,672.59,22.326242849037133,1.99,2225.0,2.99
44.15,Male,81.43,1.79,1583.23,24.588566315250333,4.0,2358.0,4.99
58.38,Male,50.44,1.95,1284.93,18.626745217119023,2.99,1487.0,3.0
18.81,Male,111.51,1.91,1285.83,32.65738079830654,2.0,2808.0,2.0
50.97,Male,102.86,1.77,1195.72,32.133366692124575,3.99,2721.0,2.01
40.31,Male,106.03,1.65,943.2,35.0,2.99,3031.0,3.99
40.2,Male,69.85,1.55,748.0,27.835036897982143,4.01,1996.0,2.99
31.86,Female,70.19,1.62,1515.25,25.40654202608866,2.0,1897.0,2.03
47.82,Male,94.37,1.7,1100.68,27.49543071639551,3.0,2671.0,3.02
29.92,Male,79.3,1.62,1219.2,28.563678678713494,1.99,2263.0,4.03
22.58,Female,65.6,1.62,1480.83,26.77393296560732,1.98,1616.0,3.01
52.43,Female,66.47,1.52,914.4,32.603372904968474,3.0,1944.0,4.01
18.16,Female,62.9,1.63,435.2,25.30864543734911,3.02,1818.0,3.02
34.96,Female,50.28,1.6,1375.09,23.46281216059392,2.01,1669.0,3.98
43.08,Female,57.46,1.79,2062.37,19.786849702124737,2.01,1498.0,3.99
35.11,Female,126.87,1.62,1360.73,35.0,4.0,3260.0,3.99
41.93,Female,63.71,1.98,1345.18,18.27379000429488,1.99,1563.0,1.98
31.76,Male,85.29,1.6,2081.6,30.98774090695183,2.99,2114.0,5.02
23.74,Female,72.96,1.76,862.08,24.78935156278405,2.0,1863.0,3.01
26.88,Male,76.8,1.7,1160.54,29.33686098611956,2.99,2034.0,3.01
58.01,Male,65.1,1.63,1219.38,23.386227467850343,3.0,1727.0,2.98
44.42,Male,85.65,1.97,2382.59,23.808988486177583,1.98,2501.0,5.02
42.71,Male,64.12,1.66,1464.14,26.91672836467015,1.99,1925.0,3.99
22.74,Female,70.79,1.72,1099.0,25.143811813064524,2.98,1744.0,2.0
28.28,Female,127.87,1.86,1143.85,35.0,3.01,3294.0,3.98
34.31,Male,101.58,1.71,845.57,35.0,3.0,2672.0,2.01
37.97,Female,85.45,1.8,1778.4,29.18459868438748,2.99,2389.0,4.0
31.53,Female,42.23,1.6,785.45,20.10095536858084,2.99,1328.0,2.99
44.19,Male,78.2,1.79,1394.63,26.065291331473404,2.01,2021.0,3.02
30.99,Male,70.43,1.98,466.47,20.72803678944468,3.99,1858.0,1.98
39.21,Male,64.36,1.69,1650.0,22.866652568575503,2.97,1974.0,4.01
28.46,Male,62.43,1.6,1438.8,23.80362528101889,2.02,1631.0,3.01
28.02,Female,121.8,1.94,987.98,33.24316654496498,4.01,3296.0,3.99
34.95,Male,64.39,1.59,1271.4,25.12026968656969,3.0,1676.0,5.03
39.94,Female,73.03,1.94,528.48,22.086957597794097,1.98,1963.0,2.02
39.67,Female,63.8,1.61,1743.85,24.91313528300513,1.99,1692.0,3.01
24.8,Female,76.2,1.96,810.7,25.71325234412834,2.0,2264.0,2.99
50.67,Male,89.05,1.62,2234.23,34.25266077802136,4.03,2468.0,3.99
24.03,Male,62.64,1.79,1354.73,18.45243381646304,3.0,1927.0,4.01
33.84,Female,112.61,1.85,850.31,31.600262413021884,2.0,2926.0,4.04
42.03,Female,85.2,1.81,1203.05,27.718468292703584,2.98,2446.0,5.0
23.23,Female,80.58,1.8,2232.52,26.45912467847363,2.98,2450.0,3.97
36.31,Female,69.3,1.65,1084.37,24.386008726673424,2.02,1912.0,2.98
54.47,Male,43.82,1.65,1392.04,21.025136776183604,4.0,1513.0,4.02
24.88,Female,59.16,1.56,1458.0,28.310223918998595,4.01,1572.0,3.0
21.94,Female,45.52,1.77,1259.54,16.91466542104496,3.99,1433.0,3.03
55.92,Female,85.06,1.63,741.6,31.956109751438905,2.99,2300.0,4.03
59.3,Female,60.73,1.73,987.98,23.06972071270117,3.99,1604.0,3.0
24.02,Male,73.13,1.76,758.86,23.826236572832546,1.98,1965.0,2.98
44.98,Female,58.31,1.7,836.76,20.97032349085613,2.01,1657.0,3.02
36.96,Female,53.02,1.71,1490.36,22.222832476890066,2.99,1514.0,4.0
57.0,Female,46.14,1.76,1543.11,18.927683841658475,3.01,1286.0,3.01
36.08,Male,124.05,1.69,1237.37,35.0,3.0,3141.0,4.01
37.87,Female,70.37,1.52,1299.24,33.01721659908552,3.02,2006.0,4.02
50.97,Male,64.05,1.8,1157.53,25.08149612422721,2.01,1785.0,4.0
49.88,Female,80.52,1.77,2164.5,25.73048942003434,3.0,2296.0,4.01
32.25,Male,85.88,1.6,2072.78,29.375985916428668,2.99,2400.0,4.99
51.77,Female,81.91,1.72,719.4,29.175876976535804,3.02,2315.0,4.01
38.68,Male,59.31,1.83,1294.92,18.562506487871296,2.02,1695.0,4.0
30.96,Female,57.44,1.72,1541.83,23.23043960955988,2.99,1658.0,2.99
45.99,Male,59.4,1.68,841.7,22.54279129385392,2.0,1678.0,3.97
42.61,Male,73.27,1.81,792.0,19.00860448053996,2.98,2006.0,2.98
24.72,Male,57.79,1.56,1448.41,24.06792201229765,4.0,1409.0,2.99
24.03,Female,60.22,1.79,2316.6,23.30160216495738,3.0,1509.0,3.99
30.23,Male,113.49,1.91,1116.58,32.34218037505383,3.01,2929.0,3.0
42.11,Male,63.47,1.98,1357.53,20.9934445723114,1.99,1675.0,2.01
20.87,Female,60.07,1.7,2821.43,18.899249602970663,4.0,1634.0,5.02
33.09,Male,106.23,1.6,1007.16,35.0,2.99,2801.0,4.03
57.94,Male,102.6,1.66,870.41,35.0,3.0,2665.0,3.01
57.97,Female,46.08,1.67,929.57,16.97336788727472,2.0,1126.0,3.99
22.16,Female,101.86,1.85,1940.4,30.01849465277747,4.01,2866.0,4.01
44.04,Female,62.08,1.55,1352.47,24.87627640202235,2.99,1610.0,4.02
49.96,Female,96.25,1.72,1053.83,31.856090797201112,2.99,2421.0,3.01
18.11,Female,92.43,1.74,1692.46,28.8697494860245,3.02,2499.0,1.99
50.88,Male,77.1,1.58,1172.63,27.200014776746144,2.98,2088.0,2.01
21.77,Male,43.2,1.56,1420.8,22.038532127581576,3.01,1155.0,3.01
46.81,Female,45.97,1.93,935.22,17.03573870493463,2.99,1265.0,3.03
41.82,Male,49.21,1.5,820.12,22.41802034732552,3.01,1403.0,3.0
42.79,Female,73.63,1.88,772.2,20.901295953826736,1.99,2024.0,2.99
21.58,Male,77.79,1.7,979.2,27.57497577232701,2.01,2043.0,3.96
52.0,Female,58.67,1.55,1924.56,24.556055472170147,3.02,1654.0,3.99
44.04,Female,60.18,1.65,1675.0,25.39993392423472,3.01,1811.0,4.01
38.02,Female,81.79,1.71,1579.58,27.11365930180685,1.99,2276.0,5.0
49.94,Male,66.58,1.57,825.75,31.38757468382397,1.98,1571.0,1.99
58.85,Female,54.29,1.75,1063.82,18.5637819742094,4.0,1472.0,3.96
49.85,Male,87.05,1.6,762.3,31.044077701003545,2.02,2235.0,1.99
39.11,Male,127.62,1.82,1375.03,34.35409107577161,3.02,3218.0,3.03
53.79,Male,64.81,1.53,1356.16,24.553761538198696,2.98,1833.0,4.01
51.21,Male,102.58,1.77,1210.0,33.90836623931848,4.01,2487.0,2.02
25.26,Male,76.4,1.96,581.33,24.52257382035596,2.02,2113.0,2.98
37.89,Female,67.92,1.92,1257.6,21.32973656111182,1.98,1887.0,4.0
54.3,Male,70.11,1.52,668.19,31.106492641494288,3.0,2060.0,1.99
19.99,Female,123.82,1.82,1361.93,35.0,3.02,3326.0,3.0
37.57,Female,80.93,1.71,1770.78,32.619665559625865,2.02,2208.0,4.99
25.84,Female,71.47,1.5,1139.54,34.337984277930936,3.02,1918.0,2.04
53.0,Male,105.34,1.84,597.86,31.585416198002143,2.98,2921.0,3.0
54.15,Female,47.72,1.6,1573.42,24.00148656617748,4.01,1348.0,4.01
48.29,Female,87.88,1.76,2109.24,31.40618723185323,3.01,2332.0,5.04
51.83,Female,63.0,1.62,937.56,26.9788078117336,3.98,1845.0,4.0
36.99,Female,73.0,1.76,871.93,22.523524947381663,2.01,1883.0,3.01
33.74,Female,68.66,1.5,1482.07,29.287671104647053,2.01,1871.0,4.0
51.34,Female,54.11,1.53,1199.8,24.827137619664548,2.99,1541.0,4.0
47.01,Male,43.43,1.62,336.91,22.3904969667255,4.01,1316.0,2.99
35.09,Male,64.42,1.59,2313.04,24.34098874283509,3.0,1659.0,5.01
26.84,Female,58.02,1.79,1376.1,24.86519560130914,2.0,1884.0,1.94
48.92,Female,58.01,1.99,1126.32,20.045293994672235,2.99,1638.0,2.99
40.11,Female,81.37,1.74,801.53,27.735204083922373,2.0,1974.0,2.03
43.12,Female,109.48,1.76,967.12,33.623639126552895,2.01,2957.0,3.01
20.22,Female,129.08,1.92,545.6,35.0,3.0,3479.0,2.01
44.76,Male,118.55,1.95,1396.87,28.10889997038635,2.99,3206.0,3.01
49.98,Male,51.64,1.69,1151.75,20.73183569702645,2.03,1339.0,2.01
39.03,Male,107.26,1.88,641.82,33.32294764639022,3.01,2596.0,2.01
40.07,Male,63.56,2.0,1362.06,21.67762395229629,2.98,1788.0,4.01
38.6,Female,85.92,1.8,1348.36,29.52428228083173,3.02,2575.0,3.99
53.26,Female,78.57,1.66,1372.8,28.091352877672502,1.99,1995.0,3.0
31.89,Male,71.04,1.62,1227.6,24.61520632511256,1.96,1828.0,1.99
36.35,Male,89.89,1.65,993.6,28.86054672295656,2.99,2476.0,3.98
33.5,Female,69.45,1.53,1657.7,34.69842235962054,2.0,1972.0,1.98
25.97,Female,54.33,1.65,1167.37,23.328255207675955,2.99,1568.0,4.01
43.12,Female,73.54,1.88,1413.13,21.707217876318893,1.99,2068.0,2.99
33.75,Female,75.28,1.6,570.96,33.34390833992928,3.0,1924.0,2.01
19.13,Female,65.07,1.63,2674.1,26.05729086956545,1.99,1899.0,5.0
41.7,Male,72.98,1.63,1121.33,28.750648542404665,2.01,1938.0,4.0
51.26,Female,66.93,1.58,1052.7,30.334011751927846,2.0,2049.0,2.99
44.8,Female,64.77,1.78,1466.53,22.56997957359395,4.02,1699.0,3.0
31.88,Female,70.05,1.62,1222.13,28.78890586231164,2.01,1912.0,2.01
35.21,Male,44.19,1.62,677.6,18.86122905098735,1.99,1146.0,2.0
33.89,Female,65.95,1.62,800.44,30.026481317961323,2.99,1695.0,2.01
33.89,Female,65.89,1.62,722.26,24.303833267447807,3.01,1849.0,1.99
51.65,Male,104.63,1.99,812.54,28.897435781481786,3.01,2780.0,2.01
49.4,Female,82.18,1.83,2331.88,25.8541380928199,2.02,2377.0,4.97
28.1,Male,62.97,1.62,448.39,25.539102534451875,3.02,1621.0,1.99
30.97,Male,54.1,1.77,1328.4,21.8466104022819,2.0,1625.0,3.99
20.05,Male,128.02,1.84,720.94,35.0,2.99,3229.0,2.99
33.84,Female,114.9,1.81,1657.7,34.92420204474039,2.99,2916.0,2.01
22.9,Male,107.25,1.93,1507.31,30.14945810685152,3.0,2976.0,3.98
40.13,Female,71.74,1.6,746.64,31.69914553259107,4.02,1812.0,3.0
27.57,Male,73.37,1.67,1094.4,28.934088060594974,2.99,2055.0,2.99
54.19,Female,83.36,1.86,2171.93,24.968938809341108,2.0,2557.0,4.99
53.21,Male,68.35,1.98,943.2,17.6438280154759,3.0,1755.0,2.99
51.97,Male,105.17,1.62,1645.6,35.0,3.0,3027.0,3.01
44.78,Male,71.78,1.68,1356.3,28.28043502165469,3.0,1990.0,3.02
33.43,Female,53.36,1.52,671.98,26.762006221686363,1.99,1515.0,2.0
56.93,Female,64.06,1.52,1358.24,25.69842797554186,3.0,1856.0,4.98
51.22,Female,75.48,1.55,693.63,32.100149362535284,3.01,2093.0,2.01
53.05,Male,51.63,1.7,1242.0,15.949196614083608,2.0,1502.0,3.01
41.95,Female,58.06,1.67,1394.03,21.88119232340096,3.02,1668.0,2.01
18.9,Male,69.56,1.6,1029.6,29.260880019385816,1.99,2068.0,3.0
40.15,Male,69.22,1.99,1125.07,19.604195993803813,4.01,1896.0,4.01
50.04,Female,91.17,1.7,721.6,33.117104494166995,4.01,2406.0,2.01
19.41,Male,63.92,1.53,964.0,26.84779383599672,3.01,1841.0,2.99
44.89,Female,73.15,1.74,1558.9,23.793876409085765,3.01,1973.0,3.97
30.99,Male,70.58,1.98,625.94,21.040720528972106,4.01,1961.0,2.0
30.83,Male,42.11,1.61,1438.8,19.843830176181022,3.0,1253.0,2.99
56.13,Male,69.57,1.68,651.62,26.27959054756403,3.01,1982.0,1.99
56.6,Male,112.64,1.61,1339.2,35.0,3.0,3122.0,3.0
52.97,Male,53.17,1.74,1318.49,18.390206149486087,3.99,1368.0,3.02
39.3,Female,55.37,1.71,2014.5,20.904258613233125,3.0,1584.0,5.01
18.0,Female,83.93,1.96,1425.2,24.007177909965417,3.01,2188.0,4.01
25.09,Female,81.46,1.61,1993.73,31.53883148839766,4.01,2313.0,4.0
54.16,Female,86.11,1.95,1157.25,22.343909277811147,2.0,2088.0,2.02
21.64,Male,96.35,1.72,1250.8,30.77242875591711,3.99,2405.0,3.02
48.87,Female,45.07,1.74,892.8,18.936088253694795,4.02,1210.0,2.98
29.19,Female,86.37,1.65,1293.8,31.63169570515956,2.99,2340.0,4.0
34.12,Female,69.28,1.53,902.56,33.19430122614723,2.01,1827.0,1.99
55.92,Female,82.6,1.87,2160.96,24.190517273631,2.99,2319.0,4.99
32.91,Male,45.89,1.89,1912.41,17.587882772046203,2.99,1347.0,3.01
38.9,Female,61.3,1.77,1161.6,25.195773787002487,1.99,1745.0,3.02
45.36,Female,81.65,1.61,1521.8,28.13497283174322,3.01,2308.0,4.01
35.62,Female,60.15,1.72,1895.4,19.316292529470736,3.0,1675.0,5.0
18.23,Female,64.71,1.55,1887.6,30.698289989157374,2.0,1666.0,3.0
27.79,Male,62.45,1.62,822.05,25.720621592367127,3.02,1584.0,1.98
37.26,Male,76.22,1.82,1429.21,26.69501970226777,2.99,2253.0,4.02
23.12,Male,108.29,1.92,593.46,30.43209300266683,2.99,2807.0,1.98
56.28,Male,44.69,1.73,730.4,20.59710515691782,3.01,1454.0,2.99
38.87,Male,64.41,1.69,1190.4,21.746828342508746,2.99,1680.0,4.0
52.05,Female,59.8,1.68,2270.2,19.50181125020621,2.01,1680.0,3.99
41.11,Male,47.89,1.78,1512.5,15.31276409702474,3.0,1472.0,2.98
20.2,Male,65.36,1.52,1114.25,31.13335580181288,2.99,1589.0,3.99
27.82,Male,62.8,1.62,812.17,23.04495789916844,3.01,1735.0,2.0
57.96,Male,90.0,1.71,596.7,33.526802787625485,3.02,2442.0,2.01
44.02,Female,83.37,1.79,1571.61,27.208206926192148,4.01,2316.0,5.02
55.82,Female,58.12,1.68,1873.44,19.45986271630596,2.01,1774.0,5.04
57.19,Female,55.75,1.99,813.6,12.036187991839238,2.02,1571.0,3.0
19.21,Female,65.2,1.52,1208.9,32.76245701322377,2.01,1699.0,3.0
39.69,Male,64.29,1.62,1585.1,25.35373381567604,3.0,1847.0,2.01
50.2,Female,67.59,1.77,734.4,25.75068197470988,3.03,1628.0,3.03
21.01,Male,81.03,1.9,1413.97,24.31192466161817,3.01,2229.0,3.98
55.09,Male,49.88,1.76,843.26,18.7492982104312,3.02,1386.0,1.99
37.02,Female,53.27,1.71,1491.6,17.836760383702593,3.0,1583.0,3.96
44.56,Female,53.42,1.88,1177.2,14.944808597874534,2.97,1338.0,3.99
30.03,Female,77.65,1.77,1351.34,27.096544984359728,4.01,1900.0,4.01
40.33,Female,72.45,1.6,860.52,29.769666060093016,4.0,2030.0,3.0
51.1,Male,65.34,1.6,1970.08,27.925059243996305,2.99,1873.0,3.98
50.55,Male,88.69,1.68,2559.7,29.04887161852861,3.01,2350.0,5.01
18.24,Male,66.13,1.55,1522.8,29.53965686563744,2.0,1788.0,2.99
52.06,Female,80.01,1.51,494.1,35.0,2.01,2066.0,2.99
53.73,Male,67.06,1.68,369.94,27.23934907263812,2.02,1749.0,3.0
50.27,Female,51.59,1.98,909.97,15.645030690757856,1.98,1466.0,2.0
39.82,Female,63.57,1.62,1145.04,26.79005492311393,3.01,1479.0,2.01
48.7,Female,81.9,1.84,936.78,25.655402671750963,2.98,2324.0,3.97
46.75,Male,39.39,1.76,967.12,16.99434708937813,3.98,1103.0,2.98
34.05,Female,67.98,1.68,810.7,28.271602772560524,2.01,2012.0,2.01
31.17,Male,57.63,1.56,2107.62,25.8850096330207,3.01,1659.0,5.01
57.37,Male,75.95,1.63,598.94,30.47287006220869,3.0,2241.0,2.98
23.77,Male,58.46,1.51,679.8,27.608269567921884,3.01,1704.0,2.04
52.23,Female,70.61,1.58,1335.42,29.810706965242105,3.0,1782.0,2.96
35.14,Male,69.97,1.79,1177.2,20.621247281723985,3.02,1808.0,3.03
49.87,Male,58.69,1.79,2277.2,20.93241283005515,3.0,1651.0,3.98
29.13,Male,60.27,1.62,748.0,25.909908390870747,1.99,1627.0,2.0
19.18,Male,63.84,1.52,1277.86,29.313307269354144,2.99,1822.0,3.0
18.0,Male,64.06,1.82,1293.84,20.01527877461876,4.01,1713.0,3.03
43.87,Female,62.29,1.55,1353.6,26.818700498012564,3.0,1752.0,3.98
26.96,Male,52.93,1.58,907.96,23.62773788747985,2.02,1676.0,3.99
50.69,Female,56.62,1.5,1256.11,24.10680797704649,2.99,1418.0,2.99
51.95,Male,70.63,1.69,1657.7,25.27588831896365,3.01,1831.0,2.99
56.74,Female,55.92,1.92,606.65,22.02844095997392,1.99,1565.0,3.03
51.65,Female,79.41,1.59,1000.8,33.01951830008489,3.01,2152.0,3.0
